thermal_source_id,mgrs_tile,last_seen,sentinel_id,sensing_time,scene_date,cloud_cover,date_difference_days,status,file_path,file_size_kb,evidence_available,evidence_quality,satellite_image_path
8345,T43RDQ,2026-06-17,S2B_MSIL2A_20260610T053639_N0512_R005_T43RDQ_20260610T091702,2026-06-10 05:36:39.024,2026-06-10,0.0,7.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260610T053639_N0512_R005_T43RDQ_20260610T091702.jpg,32.16,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260610T053639_N0512_R005_T43RDQ_20260610T091702.jpg
8346,T43RCQ,2026-06-17,S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419,2026-06-18 05:46:41.025,2026-06-18,1.43,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419.jpg,33.27,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419.jpg
8347,T43RBQ,2026-06-17,S2C_MSIL2A_20260618T054641_N0512_R048_T43RBQ_20260618T085419,2026-06-18 05:46:41.025,2026-06-18,0.95,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260618T054641_N0512_R048_T43RBQ_20260618T085419.jpg,34.39,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260618T054641_N0512_R048_T43RBQ_20260618T085419.jpg
8348,T43RCQ,2026-06-17,S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419,2026-06-18 05:46:41.025,2026-06-18,1.43,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419.jpg,33.27,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419.jpg
8349,T43RFQ,2026-06-17,S2B_MSIL2A_20260617T052649_N0512_R105_T43RFQ_20260617T104156,2026-06-17 05:26:49.024,2026-06-17,10.03,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260617T052649_N0512_R105_T43RFQ_20260617T104156.jpg,34.28,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260617T052649_N0512_R105_T43RFQ_20260617T104156.jpg
8350,T43RCQ,2026-06-17,S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419,2026-06-18 05:46:41.025,2026-06-18,1.43,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419.jpg,33.27,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419.jpg
8351,T43RDQ,2026-06-17,S2B_MSIL2A_20260610T053639_N0512_R005_T43RDQ_20260610T091702,2026-06-10 05:36:39.024,2026-06-10,0.0,7.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260610T053639_N0512_R005_T43RDQ_20260610T091702.jpg,32.16,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260610T053639_N0512_R005_T43RDQ_20260610T091702.jpg
8352,T43RCQ,2026-06-17,S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419,2026-06-18 05:46:41.025,2026-06-18,1.43,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419.jpg,33.27,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419.jpg
8353,T43RCQ,2026-06-30,S2B_MSIL2A_20260630T053639_N0512_R005_T43RCQ_20260630T091701,2026-06-30 05:36:39.024,2026-06-30,22.05,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260630T053639_N0512_R005_T43RCQ_20260630T091701.jpg,16.45,True,GOOD,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260630T053639_N0512_R005_T43RCQ_20260630T091701.jpg
8354,T43RDQ,2026-06-18,S2B_MSIL2A_20260610T053639_N0512_R005_T43RDQ_20260610T091702,2026-06-10 05:36:39.024,2026-06-10,0.0,8.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260610T053639_N0512_R005_T43RDQ_20260610T091702.jpg,32.16,True,MODERATE,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260610T053639_N0512_R005_T43RDQ_20260610T091702.jpg
8355,T43RDQ,2026-06-17,S2B_MSIL2A_20260610T053639_N0512_R005_T43RDQ_20260610T091702,2026-06-10 05:36:39.024,2026-06-10,0.0,7.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260610T053639_N0512_R005_T43RDQ_20260610T091702.jpg,32.16,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260610T053639_N0512_R005_T43RDQ_20260610T091702.jpg
8356,T43RFQ,2026-06-17,S2B_MSIL2A_20260617T052649_N0512_R105_T43RFQ_20260617T104156,2026-06-17 05:26:49.024,2026-06-17,10.03,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260617T052649_N0512_R105_T43RFQ_20260617T104156.jpg,34.28,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260617T052649_N0512_R105_T43RFQ_20260617T104156.jpg
8357,T43RCQ,2026-07-06,S2C_MSIL2A_20260708T054641_N0512_R048_T43RCQ_20260708T085213,2026-07-08 05:46:41.025,2026-07-08,28.21,2.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260708T054641_N0512_R048_T43RCQ_20260708T085213.jpg,29.03,True,GOOD,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260708T054641_N0512_R048_T43RCQ_20260708T085213.jpg
8358,T43RGQ,2026-06-19,S2B_MSIL2A_20260617T052649_N0512_R105_T43RGQ_20260617T104156,2026-06-17 05:26:49.024,2026-06-17,29.77,2.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260617T052649_N0512_R105_T43RGQ_20260617T104156.jpg,41.71,True,GOOD,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260617T052649_N0512_R105_T43RGQ_20260617T104156.jpg
8359,T43RCQ,2026-07-07,S2C_MSIL2A_20260708T054641_N0512_R048_T43RCQ_20260708T085213,2026-07-08 05:46:41.025,2026-07-08,28.21,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260708T054641_N0512_R048_T43RCQ_20260708T085213.jpg,29.03,True,GOOD,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260708T054641_N0512_R048_T43RCQ_20260708T085213.jpg
8360,T43RDQ,2026-06-17,S2B_MSIL2A_20260610T053639_N0512_R005_T43RDQ_20260610T091702,2026-06-10 05:36:39.024,2026-06-10,0.0,7.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260610T053639_N0512_R005_T43RDQ_20260610T091702.jpg,32.16,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260610T053639_N0512_R005_T43RDQ_20260610T091702.jpg
8361,T43RDQ,2026-06-28,S2A_MSIL2A_20260627T054251_N0512_R005_T43RDQ_20260627T103225,2026-06-27 05:42:51.024,2026-06-27,0.82,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260627T054251_N0512_R005_T43RDQ_20260627T103225.jpg,31.33,True,STRONG,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260627T054251_N0512_R005_T43RDQ_20260627T103225.jpg
8362,T43RDQ,2026-07-04,S2B_MSIL2A_20260710T053639_N0512_R005_T43RDQ_20260710T091511,2026-07-10 05:36:39.024,2026-07-10,1.34,6.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260710T053639_N0512_R005_T43RDQ_20260710T091511.jpg,34.98,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260710T053639_N0512_R005_T43RDQ_20260710T091511.jpg
8363,T43RDQ,2026-06-17,S2B_MSIL2A_20260610T053639_N0512_R005_T43RDQ_20260610T091702,2026-06-10 05:36:39.024,2026-06-10,0.0,7.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260610T053639_N0512_R005_T43RDQ_20260610T091702.jpg,32.16,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260610T053639_N0512_R005_T43RDQ_20260610T091702.jpg
8364,T43RDQ,2026-07-04,S2B_MSIL2A_20260710T053639_N0512_R005_T43RDQ_20260710T091511,2026-07-10 05:36:39.024,2026-07-10,1.34,6.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260710T053639_N0512_R005_T43RDQ_20260710T091511.jpg,34.98,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260710T053639_N0512_R005_T43RDQ_20260710T091511.jpg
8365,T43RCQ,2026-06-17,S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419,2026-06-18 05:46:41.025,2026-06-18,1.43,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419.jpg,33.27,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419.jpg
8366,T43RDQ,2026-06-25,S2A_MSIL2A_20260627T054251_N0512_R005_T43RDQ_20260627T103225,2026-06-27 05:42:51.024,2026-06-27,0.82,2.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260627T054251_N0512_R005_T43RDQ_20260627T103225.jpg,31.33,True,STRONG,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260627T054251_N0512_R005_T43RDQ_20260627T103225.jpg
8367,T43RCQ,2026-06-17,S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419,2026-06-18 05:46:41.025,2026-06-18,1.43,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419.jpg,33.27,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419.jpg
8368,T43REQ,2026-06-17,S2B_MSIL2A_20260620T053639_N0512_R005_T43REQ_20260620T091923,2026-06-20 05:36:39.024,2026-06-20,29.14,3.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260620T053639_N0512_R005_T43REQ_20260620T091923.jpg,36.09,True,GOOD,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260620T053639_N0512_R005_T43REQ_20260620T091923.jpg
8369,T43RCQ,2026-06-17,S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419,2026-06-18 05:46:41.025,2026-06-18,1.43,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419.jpg,33.27,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419.jpg
8370,T43RCQ,2026-06-17,S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419,2026-06-18 05:46:41.025,2026-06-18,1.43,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419.jpg,33.27,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419.jpg
8371,T43RCQ,2026-06-17,S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419,2026-06-18 05:46:41.025,2026-06-18,1.43,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419.jpg,33.27,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419.jpg
8372,T43REQ,2026-06-21,S2B_MSIL2A_20260620T053639_N0512_R005_T43REQ_20260620T091923,2026-06-20 05:36:39.024,2026-06-20,29.14,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260620T053639_N0512_R005_T43REQ_20260620T091923.jpg,36.09,True,GOOD,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260620T053639_N0512_R005_T43REQ_20260620T091923.jpg
8373,T43RCQ,2026-06-17,S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419,2026-06-18 05:46:41.025,2026-06-18,1.43,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419.jpg,33.27,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419.jpg
8374,T43RCQ,2026-07-13,S2C_MSIL2A_20260715T053641_N0512_R005_T43RCQ_20260715T101509,2026-07-15 05:36:41.025,2026-07-15,5.53,2.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260715T053641_N0512_R005_T43RCQ_20260715T101509.jpg,18.02,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260715T053641_N0512_R005_T43RCQ_20260715T101509.jpg
8375,T43RDQ,2026-06-17,S2B_MSIL2A_20260610T053639_N0512_R005_T43RDQ_20260610T091702,2026-06-10 05:36:39.024,2026-06-10,0.0,7.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260610T053639_N0512_R005_T43RDQ_20260610T091702.jpg,32.16,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260610T053639_N0512_R005_T43RDQ_20260610T091702.jpg
8376,T43RCQ,2026-06-17,S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419,2026-06-18 05:46:41.025,2026-06-18,1.43,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419.jpg,33.27,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419.jpg
8377,T42RYV,2026-06-17,S2C_MSIL2A_20260618T054641_N0512_R048_T42RYV_20260618T085419,2026-06-18 05:46:41.025,2026-06-18,7.99,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260618T054641_N0512_R048_T42RYV_20260618T085419.jpg,31.71,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260618T054641_N0512_R048_T42RYV_20260618T085419.jpg
8378,T43RCQ,2026-06-17,S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419,2026-06-18 05:46:41.025,2026-06-18,1.43,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419.jpg,33.27,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419.jpg
8379,T43RCQ,2026-07-01,S2B_MSIL2A_20260630T053639_N0512_R005_T43RCQ_20260630T091701,2026-06-30 05:36:39.024,2026-06-30,22.05,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260630T053639_N0512_R005_T43RCQ_20260630T091701.jpg,16.45,True,GOOD,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260630T053639_N0512_R005_T43RCQ_20260630T091701.jpg
8380,T43RCQ,2026-06-17,S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419,2026-06-18 05:46:41.025,2026-06-18,1.43,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419.jpg,33.27,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419.jpg
8381,T43RCQ,2026-06-17,S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419,2026-06-18 05:46:41.025,2026-06-18,1.43,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419.jpg,33.27,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419.jpg
8382,T43RCQ,2026-06-17,S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419,2026-06-18 05:46:41.025,2026-06-18,1.43,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419.jpg,33.27,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419.jpg
8383,T43RCQ,2026-06-17,S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419,2026-06-18 05:46:41.025,2026-06-18,1.43,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419.jpg,33.27,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419.jpg
8384,T43RCQ,2026-06-17,S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419,2026-06-18 05:46:41.025,2026-06-18,1.43,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419.jpg,33.27,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419.jpg
8385,T43RCQ,2026-06-17,S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419,2026-06-18 05:46:41.025,2026-06-18,1.43,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419.jpg,33.27,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419.jpg
8386,T43RCQ,2026-06-17,S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419,2026-06-18 05:46:41.025,2026-06-18,1.43,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419.jpg,33.27,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260618T054641_N0512_R048_T43RCQ_20260618T085419.jpg
8387,T43RDQ,2026-06-17,S2B_MSIL2A_20260610T053639_N0512_R005_T43RDQ_20260610T091702,2026-06-10 05:36:39.024,2026-06-10,0.0,7.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260610T053639_N0512_R005_T43RDQ_20260610T091702.jpg,32.16,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260610T053639_N0512_R005_T43RDQ_20260610T091702.jpg
8388,T43RDQ,2026-06-17,S2B_MSIL2A_20260610T053639_N0512_R005_T43RDQ_20260610T091702,2026-06-10 05:36:39.024,2026-06-10,0.0,7.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260610T053639_N0512_R005_T43RDQ_20260610T091702.jpg,32.16,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260610T053639_N0512_R005_T43RDQ_20260610T091702.jpg
8389,T43REQ,2026-06-17,S2B_MSIL2A_20260620T053639_N0512_R005_T43REQ_20260620T091923,2026-06-20 05:36:39.024,2026-06-20,29.14,3.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260620T053639_N0512_R005_T43REQ_20260620T091923.jpg,36.09,True,GOOD,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260620T053639_N0512_R005_T43REQ_20260620T091923.jpg
8390,T43REQ,2026-06-17,S2B_MSIL2A_20260620T053639_N0512_R005_T43REQ_20260620T091923,2026-06-20 05:36:39.024,2026-06-20,29.14,3.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260620T053639_N0512_R005_T43REQ_20260620T091923.jpg,36.09,True,GOOD,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260620T053639_N0512_R005_T43REQ_20260620T091923.jpg
8391,T43REQ,2026-06-17,S2B_MSIL2A_20260620T053639_N0512_R005_T43REQ_20260620T091923,2026-06-20 05:36:39.024,2026-06-20,29.14,3.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260620T053639_N0512_R005_T43REQ_20260620T091923.jpg,36.09,True,GOOD,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260620T053639_N0512_R005_T43REQ_20260620T091923.jpg
8392,T43REQ,2026-06-17,S2B_MSIL2A_20260620T053639_N0512_R005_T43REQ_20260620T091923,2026-06-20 05:36:39.024,2026-06-20,29.14,3.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260620T053639_N0512_R005_T43REQ_20260620T091923.jpg,36.09,True,GOOD,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260620T053639_N0512_R005_T43REQ_20260620T091923.jpg
8393,T43RBQ,2026-06-22,S2B_MSIL2A_20260623T054639_N0512_R048_T43RBQ_20260623T075208,2026-06-23 05:46:39.024,2026-06-23,3.7,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260623T054639_N0512_R048_T43RBQ_20260623T075208.jpg,38.34,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260623T054639_N0512_R048_T43RBQ_20260623T075208.jpg
8394,T43REQ,2026-06-17,S2B_MSIL2A_20260620T053639_N0512_R005_T43REQ_20260620T091923,2026-06-20 05:36:39.024,2026-06-20,29.14,3.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260620T053639_N0512_R005_T43REQ_20260620T091923.jpg,36.09,True,GOOD,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260620T053639_N0512_R005_T43REQ_20260620T091923.jpg
8395,T43REQ,2026-06-17,S2B_MSIL2A_20260620T053639_N0512_R005_T43REQ_20260620T091923,2026-06-20 05:36:39.024,2026-06-20,29.14,3.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260620T053639_N0512_R005_T43REQ_20260620T091923.jpg,36.09,True,GOOD,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260620T053639_N0512_R005_T43REQ_20260620T091923.jpg
